altitud,dir,fecha,horaHrMax,horaHrMin,horaPresMax,horaPresMin,horaracha,horatmax,horatmin,hrMax,hrMedia,hrMin,indicativo,nombre,prec,presMax,presMin,provincia,racha,tmax,tmed,tmin,velmedia
15.0,6.0,2025-10-07,Varias,13:10,,,05:20,14:18,06:57,75.0,61.0,51.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.0,28.1,24.6,21.2,2.8
15.0,10.0,2025-10-08,04:40,07:00,,,13:20,16:08,04:18,79.0,65.0,53.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.6,27.3,24.3,21.3,4.2
15.0,9.0,2025-10-09,01:20,17:00,,,15:30,16:08,06:27,81.0,68.0,58.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.5,26.4,23.5,20.6,2.5
15.0,32.0,2025-10-10,00:30,14:00,,,13:40,12:44,04:03,70.0,61.0,51.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.8,25.6,23.3,21.0,5.0
15.0,32.0,2025-10-11,19:50,09:40,,,Varias,11:52,01:42,69.0,61.0,50.0,C229J,PÁJARA,0.0,,,LAS PALMAS,13.6,25.5,23.6,21.6,5.0
15.0,32.0,2025-10-12,07:10,12:20,,,14:20,12:33,07:05,70.0,64.0,56.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.4,25.3,23.4,21.5,3.9
15.0,14.0,2025-10-13,22:30,10:10,,,12:00,11:22,05:10,82.0,71.0,59.0,C229J,PÁJARA,0.0,,,LAS PALMAS,8.1,24.9,23.1,21.3,2.2
15.0,11.0,2025-10-14,01:10,11:30,,,18:10,11:23,03:56,80.0,70.0,61.0,C229J,PÁJARA,0.0,,,LAS PALMAS,5.3,25.4,23.2,21.1,1.9
15.0,2.0,2025-10-15,Varias,18:40,,,23:00,15:20,03:35,85.0,71.0,58.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.3,26.1,23.0,19.9,1.4
15.0,30.0,2025-10-16,23:40,13:00,,,19:00,12:39,07:08,79.0,69.0,58.0,C229J,PÁJARA,0.0,,,LAS PALMAS,6.1,26.4,24.0,21.6,1.4
15.0,26.0,2025-10-17,Varias,16:40,,,15:50,11:54,05:27,86.0,81.0,61.0,C229J,PÁJARA,0.0,,,LAS PALMAS,7.2,26.0,23.4,20.7,2.2
15.0,11.0,2025-10-18,Varias,16:00,,,11:30,15:57,06:56,88.0,77.0,64.0,C229J,PÁJARA,0.0,,,LAS PALMAS,6.4,26.4,23.6,20.9,1.4
15.0,4.0,2025-10-19,03:00,11:20,,,23:30,13:48,07:06,87.0,72.0,63.0,C229J,PÁJARA,0.0,,,LAS PALMAS,7.5,26.5,23.4,20.4,0.8
15.0,13.0,2025-10-20,Varias,12:10,,,12:30,11:30,06:46,82.0,74.0,67.0,C229J,PÁJARA,0.0,,,LAS PALMAS,5.8,26.1,23.8,21.4,1.4
15.0,10.0,2025-10-21,00:20,18:10,,,12:10,17:39,05:15,82.0,72.0,63.0,C229J,PÁJARA,0.0,,,LAS PALMAS,7.5,24.8,23.7,22.6,2.2
15.0,10.0,2025-10-22,Varias,10:40,,,11:00,15:11,06:03,85.0,73.0,60.0,C229J,PÁJARA,0.0,,,LAS PALMAS,7.5,26.4,24.3,22.2,1.9
15.0,34.0,2025-10-23,Varias,15:50,,,21:10,13:18,00:18,80.0,67.0,58.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.7,27.4,24.9,22.4,2.5
15.0,1.0,2025-10-24,22:40,Varias,,,04:20,13:15,07:10,83.0,70.0,62.0,C229J,PÁJARA,0.0,,,LAS PALMAS,5.8,26.9,24.4,21.9,1.1
15.0,10.0,2025-10-25,04:30,18:40,,,22:00,11:32,04:49,84.0,72.0,59.0,C229J,PÁJARA,0.0,,,LAS PALMAS,7.5,26.1,23.4,20.6,1.1
15.0,11.0,2025-10-26,23:40,08:20,,,16:10,08:46,Varias,80.0,75.0,67.0,C229J,PÁJARA,0.0,,,LAS PALMAS,8.3,24.4,22.6,20.9,3.1
15.0,8.0,2025-10-27,Varias,10:00,,,11:20,13:51,02:19,88.0,70.0,57.0,C229J,PÁJARA,0.0,,,LAS PALMAS,8.9,26.1,23.6,21.1,1.4
15.0,27.0,2025-10-28,05:30,12:20,,,15:20,12:22,05:30,89.0,76.0,67.0,C229J,PÁJARA,0.0,,,LAS PALMAS,8.9,26.9,24.0,21.1,2.2
15.0,31.0,2025-10-29,Varias,11:00,,,10:40,10:57,02:12,90.0,76.0,61.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.8,25.1,23.4,21.8,5.0
15.0,99.0,2025-10-30,06:10,15:50,,,Varias,14:54,06:32,80.0,72.0,61.0,C229J,PÁJARA,0.0,,,LAS PALMAS,4.4,26.7,23.8,20.8,1.1
15.0,11.0,2025-10-31,06:50,23:40,,,16:10,15:11,06:52,82.0,77.0,58.0,C229J,PÁJARA,0.0,,,LAS PALMAS,7.8,23.9,22.4,20.9,3.3
15.0,8.0,2025-11-01,05:10,11:40,,,10:30,14:45,05:02,82.0,70.0,47.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.0,25.7,23.2,20.6,4.7
15.0,8.0,2025-11-02,01:20,10:40,,,07:40,12:36,01:31,78.0,66.0,41.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.5,27.9,24.7,21.5,3.1
15.0,9.0,2025-11-03,20:50,02:10,,,11:30,16:13,06:52,89.0,75.0,55.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.8,26.0,23.2,20.4,3.9
15.0,10.0,2025-11-04,19:00,17:10,,,14:00,17:15,Varias,87.0,66.0,44.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.3,27.7,24.4,21.0,3.6
15.0,30.0,2025-11-05,08:40,15:50,,,17:10,15:40,07:03,84.0,68.0,55.0,C229J,PÁJARA,0.0,,,LAS PALMAS,7.8,28.1,25.1,22.1,1.4
15.0,36.0,2025-11-06,12:40,18:10,,,18:20,15:28,23:51,77.0,69.0,57.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.7,24.9,23.0,21.2,4.2
15.0,2.0,2025-11-07,00:00,14:50,,,15:20,12:55,01:32,66.0,56.0,48.0,C229J,PÁJARA,0.0,,,LAS PALMAS,13.6,24.6,22.7,20.8,4.2
15.0,33.0,2025-11-08,Varias,13:50,,,23:00,13:50,01:08,72.0,65.0,54.0,C229J,PÁJARA,0.0,,,LAS PALMAS,15.3,25.6,23.4,21.1,4.7
15.0,34.0,2025-11-09,Varias,13:10,,,03:30,13:45,Varias,74.0,63.0,50.0,C229J,PÁJARA,0.0,,,LAS PALMAS,15.0,25.0,23.0,21.1,5.0
15.0,99.0,2025-11-10,16:10,10:10,,,Varias,12:12,Varias,70.0,59.0,49.0,C229J,PÁJARA,,,,LAS PALMAS,8.6,24.5,22.4,20.4,3.6
15.0,14.0,2025-11-11,20:30,Varias,,,10:30,14:42,06:04,73.0,69.0,60.0,C229J,PÁJARA,0.0,,,LAS PALMAS,6.7,24.7,21.8,18.8,1.9
15.0,99.0,2025-11-12,Varias,02:50,,,Varias,13:42,01:32,82.0,75.0,70.0,C229J,PÁJARA,0.2,,,LAS PALMAS,10.0,23.4,21.8,20.3,3.9
15.0,99.0,2025-11-13,07:50,18:20,,,Varias,13:25,23:22,91.0,82.0,65.0,C229J,PÁJARA,4.6,,,LAS PALMAS,13.1,23.2,21.3,19.4,6.9
15.0,22.0,2025-11-14,00:20,16:40,,,15:30,16:45,Varias,84.0,68.0,56.0,C229J,PÁJARA,0.0,,,LAS PALMAS,5.0,24.8,21.8,18.7,1.1
15.0,27.0,2025-11-15,07:10,19:30,,,15:30,11:58,06:50,69.0,64.0,49.0,C229J,PÁJARA,0.0,,,LAS PALMAS,5.3,24.3,21.5,18.7,2.2
15.0,6.0,2025-11-16,15:40,00:10,,,17:40,16:56,06:45,85.0,73.0,60.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.6,24.3,21.7,19.1,2.5
15.0,32.0,2025-11-17,Varias,11:50,,,22:40,13:39,06:17,70.0,59.0,46.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.7,24.8,22.6,20.4,2.5
15.0,2.0,2025-11-18,07:50,Varias,,,15:50,12:16,04:42,66.0,58.0,52.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.2,23.6,22.0,20.3,3.1
15.0,2.0,2025-11-19,07:10,12:20,,,13:30,12:14,07:07,75.0,61.0,48.0,C229J,PÁJARA,0.4,,,LAS PALMAS,9.2,23.9,21.4,18.9,2.8
15.0,10.0,2025-11-20,04:40,10:20,,,13:30,14:08,05:53,68.0,61.0,53.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.4,22.1,20.4,18.7,3.1
15.0,10.0,2025-11-21,12:50,11:40,,,13:40,11:47,Varias,66.0,62.0,52.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.1,22.9,21.1,19.3,4.7
15.0,10.0,2025-11-22,02:40,11:40,,,15:20,13:43,03:05,70.0,58.0,50.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.4,24.5,21.6,18.8,3.3
15.0,4.0,2025-11-23,00:00,18:20,,,03:40,17:10,00:01,62.0,40.0,22.0,C229J,PÁJARA,0.0,,,LAS PALMAS,13.6,27.1,24.2,21.3,4.4
15.0,6.0,2025-11-24,18:50,07:50,,,02:10,11:05,19:03,80.0,58.0,29.0,C229J,PÁJARA,0.0,,,LAS PALMAS,8.1,26.7,24.2,21.8,2.8
15.0,10.0,2025-11-25,17:30,01:10,,,14:00,15:23,06:46,76.0,70.0,48.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.4,23.5,21.6,19.7,3.3
15.0,10.0,2025-11-26,16:10,Varias,,,15:50,09:20,16:24,84.0,69.0,57.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.3,22.5,20.6,18.6,1.9
15.0,99.0,2025-11-27,23:50,12:20,,,Varias,12:18,Varias,68.0,57.0,48.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.0,22.9,21.1,19.3,3.1
15.0,8.0,2025-11-28,06:50,14:10,,,13:50,14:12,06:44,72.0,64.0,52.0,C229J,PÁJARA,0.0,,,LAS PALMAS,8.3,24.4,20.8,17.3,2.2
15.0,33.0,2025-11-29,07:30,10:40,,,15:20,13:37,06:14,74.0,65.0,46.0,C229J,PÁJARA,0.0,,,LAS PALMAS,8.3,24.2,21.0,17.8,2.2
15.0,34.0,2025-11-30,21:00,14:30,,,15:00,15:20,02:33,72.0,59.0,46.0,C229J,PÁJARA,0.6,,,LAS PALMAS,10.8,23.0,20.6,18.1,3.1
15.0,5.0,2025-12-01,04:50,13:40,,,16:20,12:32,04:54,83.0,59.0,47.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.4,22.0,19.8,17.6,3.6
15.0,10.0,2025-12-02,06:20,09:40,,,14:30,13:32,07:26,66.0,60.0,49.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.1,22.4,20.5,18.6,2.8
15.0,10.0,2025-12-03,14:10,Varias,,,12:30,12:17,05:56,69.0,62.0,52.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.2,22.0,20.1,18.2,4.4
15.0,10.0,2025-12-04,07:10,13:50,,,14:20,14:45,05:13,64.0,56.0,49.0,C229J,PÁJARA,0.0,,,LAS PALMAS,12.5,22.6,20.2,17.7,3.6
15.0,11.0,2025-12-05,Varias,23:40,,,12:40,11:06,02:40,72.0,69.0,46.0,C229J,PÁJARA,0.2,,,LAS PALMAS,9.4,21.4,19.5,17.6,3.9
15.0,8.0,2025-12-06,06:20,20:50,,,13:00,15:42,01:51,78.0,66.0,24.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.1,23.6,21.0,18.5,5.3
15.0,6.0,2025-12-07,04:40,00:50,,,03:40,16:19,22:19,76.0,55.0,20.0,C229J,PÁJARA,0.0,,,LAS PALMAS,9.2,23.5,21.2,18.9,2.2
15.0,11.0,2025-12-08,Varias,02:40,,,11:10,15:58,23:26,70.0,49.0,15.0,C229J,PÁJARA,0.0,,,LAS PALMAS,7.2,22.9,20.8,18.7,3.3
15.0,12.0,2025-12-09,09:40,06:30,,,09:40,14:34,06:02,72.0,51.0,25.0,C229J,PÁJARA,0.0,,,LAS PALMAS,5.8,24.0,20.8,17.7,1.7
15.0,33.0,2025-12-10,20:30,07:20,,,15:40,13:13,04:31,68.0,48.0,23.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.7,24.1,21.2,18.4,3.3
15.0,33.0,2025-12-11,08:10,10:50,,,20:40,14:56,04:35,63.0,54.0,40.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.8,23.1,19.8,16.5,2.2
15.0,30.0,2025-12-12,11:10,15:50,,,22:40,12:56,23:29,82.0,60.0,43.0,C229J,PÁJARA,6.2,,,LAS PALMAS,23.6,21.1,18.1,15.1,6.7
15.0,32.0,2025-12-13,17:00,23:30,,,05:40,20:22,00:30,81.0,66.0,58.0,C229J,PÁJARA,17.4,,,LAS PALMAS,24.2,17.4,15.8,14.2,6.1
15.0,30.0,2025-12-14,19:30,00:30,,,16:20,11:45,07:34,75.0,68.0,52.0,C229J,PÁJARA,0.8,,,LAS PALMAS,13.3,20.3,17.6,15.0,3.3
15.0,31.0,2025-12-15,Varias,14:20,,,16:50,13:29,05:49,76.0,64.0,55.0,C229J,PÁJARA,0.2,,,LAS PALMAS,11.1,22.2,19.7,17.2,1.9
15.0,36.0,2025-12-16,06:20,Varias,,,09:30,11:27,21:23,83.0,69.0,53.0,C229J,PÁJARA,0.6,,,LAS PALMAS,19.7,21.7,19.6,17.5,4.2
15.0,3.0,2025-12-17,09:10,12:30,,,01:30,12:25,05:51,77.0,69.0,59.0,C229J,PÁJARA,0.6,,,LAS PALMAS,16.4,20.7,19.2,17.6,3.1
15.0,6.0,2025-12-18,23:20,15:00,,,01:10,15:03,03:34,75.0,64.0,57.0,C229J,PÁJARA,0.2,,,LAS PALMAS,10.3,21.9,19.8,17.8,2.8
15.0,32.0,2025-12-19,07:20,13:30,,,15:30,12:40,07:10,90.0,71.0,49.0,C229J,PÁJARA,0.2,,,LAS PALMAS,9.7,21.8,19.0,16.2,2.2
15.0,1.0,2025-12-20,07:00,12:40,,,12:10,13:30,05:41,73.0,60.0,46.0,C229J,PÁJARA,0.0,,,LAS PALMAS,10.8,20.9,19.0,17.2,3.9
15.0,32.0,2025-12-21,23:30,11:10,,,15:30,11:11,05:53,77.0,56.0,46.0,C229J,PÁJARA,1.0,,,LAS PALMAS,10.6,21.0,18.8,16.6,2.5
15.0,32.0,2025-12-22,07:30,Varias,,,15:00,13:35,06:43,86.0,68.0,55.0,C229J,PÁJARA,0.4,,,LAS PALMAS,10.6,20.4,18.3,16.2,2.8
15.0,34.0,2025-12-23,01:10,14:00,,,12:20,16:58,07:23,68.0,59.0,49.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.7,21.5,19.1,16.7,2.8
15.0,31.0,2025-12-24,22:20,00:20,,,17:30,10:18,08:10,88.0,68.0,57.0,C229J,PÁJARA,0.4,,,LAS PALMAS,13.9,20.2,18.2,16.3,5.0
15.0,30.0,2025-12-25,06:30,13:20,,,01:40,15:26,06:29,80.0,64.0,51.0,C229J,PÁJARA,1.8,,,LAS PALMAS,13.1,20.8,18.6,16.4,3.9
15.0,33.0,2025-12-26,14:10,14:40,,,20:00,15:29,07:02,73.0,66.0,56.0,C229J,PÁJARA,0.0,,,LAS PALMAS,8.9,20.3,18.0,15.6,2.5
15.0,28.0,2025-12-27,23:00,Varias,,,12:00,11:57,00:49,80.0,65.0,58.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.1,20.0,18.8,17.7,5.8
15.0,33.0,2025-12-28,08:40,13:30,,,06:20,14:09,06:28,80.0,63.0,48.0,C229J,PÁJARA,0.0,,,LAS PALMAS,11.9,21.1,19.0,17.0,3.6
15.0,13.0,2025-12-29,23:40,16:20,,,11:10,16:23,06:47,70.0,61.0,51.0,C229J,PÁJARA,0.0,,,LAS PALMAS,3.6,22.2,19.1,16.0,1.1
15.0,25.0,2025-12-30,23:40,Varias,,,18:30,Varias,02:50,77.0,70.0,64.0,C229J,PÁJARA,0.0,,,LAS PALMAS,5.6,20.7,18.4,16.2,1.4
15.0,99.0,2025-12-31,06:20,21:20,,,17:50,13:26,Varias,82.0,76.0,42.0,C229J,PÁJARA,0.0,,,LAS PALMAS,5.8,20.5,18.0,15.6,2.2
15.0,11.0,2024-01-01,Varias,03:00,11.0,Varias,12:20,15:40,02:30,83.0,70.0,41.0,C229J,PÁJARA,0.0,1021.0,1018.5,LAS PALMAS,6.4,22.3,20.4,18.6,2.5
15.0,10.0,2024-01-02,Varias,01:20,11.0,5.0,12:10,19:30,05:40,78.0,68.0,35.0,C229J,PÁJARA,0.0,1023.1,1019.7,LAS PALMAS,8.9,22.1,20.6,19.1,3.6
15.0,14.0,2024-01-03,02:50,01:20,11.0,15.0,13:40,12:00,08:00,81.0,72.0,39.0,C229J,PÁJARA,0.0,1023.0,1019.7,LAS PALMAS,8.3,24.4,21.0,17.7,2.8
15.0,26.0,2024-01-04,04:30,12:40,11.0,16.0,17:00,12:50,08:10,77.0,57.0,45.0,C229J,PÁJARA,0.0,1021.7,1018.4,LAS PALMAS,6.9,24.6,21.3,18.0,1.1
15.0,10.0,2024-01-05,20:40,00:00,10.0,15.0,12:50,10:50,07:40,83.0,80.0,72.0,C229J,PÁJARA,0.0,1021.6,1018.3,LAS PALMAS,7.8,22.1,20.6,19.0,2.5
15.0,99.0,2024-01-06,Varias,19:40,11.0,16.0,Varias,16:50,22:40,78.0,71.0,62.0,C229J,PÁJARA,0.0,1021.7,1018.8,LAS PALMAS,7.8,21.5,20.0,18.6,2.5
15.0,10.0,2024-01-07,22:30,14:00,11.0,15.0,10:30,14:30,08:00,78.0,68.0,60.0,C229J,PÁJARA,0.0,1021.6,1019.5,LAS PALMAS,6.7,22.0,19.4,16.7,1.7
15.0,32.0,2024-01-08,00:40,21:40,10.0,17.0,13:40,21:40,07:20,78.0,71.0,17.0,C229J,PÁJARA,0.0,1021.3,1017.7,LAS PALMAS,8.6,23.4,20.4,17.3,3.1
15.0,8.0,2024-01-09,19:30,02:50,11.0,16.0,10:50,14:10,01:40,67.0,46.0,16.0,C229J,PÁJARA,0.0,1020.4,1017.5,LAS PALMAS,9.2,24.1,21.6,19.0,3.3
15.0,10.0,2024-01-10,Varias,01:40,11.0,17.0,14:10,13:00,08:20,82.0,74.0,56.0,C229J,PÁJARA,0.0,1020.5,1016.4,LAS PALMAS,10.8,22.1,20.6,19.1,4.2
15.0,,2024-01-11,,,,,,,,,53.0,,C229J,PÁJARA,,,,LAS PALMAS,,,,,5.0
15.0,10.0,2024-01-12,21:20,22:20,11.0,5.0,23:59,16:20,20:30,63.0,53.0,29.0,C229J,PÁJARA,0.0,1016.8,1013.0,LAS PALMAS,7.8,24.6,22.8,20.9,1.7
15.0,10.0,2024-01-13,00:40,17:30,12.0,2.0,02:10,20:30,00:40,53.0,42.0,31.0,C229J,PÁJARA,0.0,1020.0,1015.3,LAS PALMAS,8.9,25.1,23.4,21.7,1.7
15.0,11.0,2024-01-14,09:30,19:40,11.0,6.0,10:40,00:10,21:50,57.0,42.0,28.0,C229J,PÁJARA,0.0,1021.0,1017.9,LAS PALMAS,7.8,24.5,22.8,21.1,2.8
15.0,9.0,2024-01-15,09:10,20:30,11.0,15.0,03:10,20:20,07:00,57.0,46.0,26.0,C229J,PÁJARA,0.0,1019.6,1016.9,LAS PALMAS,8.3,25.2,23.6,21.9,1.9
15.0,32.0,2024-01-16,Varias,01:30,0.0,15.0,19:00,10:50,23:30,84.0,44.0,23.0,C229J,PÁJARA,0.0,1018.3,1013.9,LAS PALMAS,8.6,26.8,24.2,21.5,1.7
15.0,31.0,2024-01-17,Varias,15:00,11.0,5.0,00:10,14:50,06:50,85.0,80.0,70.0,C229J,PÁJARA,0.0,1019.0,1016.1,LAS PALMAS,5.6,24.9,22.4,19.8,0.8
15.0,27.0,2024-01-18,Varias,12:10,0.0,Varias,16:10,11:50,05:50,83.0,79.0,74.0,C229J,PÁJARA,0.0,1016.2,1013.8,LAS PALMAS,5.6,22.7,21.2,19.7,1.9
15.0,35.0,2024-01-19,00:00,11:20,23.0,5.0,07:10,12:00,23:50,82.0,55.0,44.0,C229J,PÁJARA,0.0,1020.3,1013.6,LAS PALMAS,18.9,22.5,20.8,19.0,7.5
15.0,9.0,2024-01-20,16:40,12:40,23.0,5.0,15:20,14:50,Varias,68.0,58.0,48.0,C229J,PÁJARA,0.0,1025.2,1019.5,LAS PALMAS,10.8,21.7,20.0,18.4,3.9
15.0,35.0,2024-01-21,19:10,13:10,11.0,5.0,14:10,15:10,08:00,59.0,52.0,44.0,C229J,PÁJARA,0.0,1028.2,1023.9,LAS PALMAS,11.1,22.2,19.8,17.5,3.6
15.0,9.0,2024-01-22,13:00,20:00,11.0,18.0,23:59,20:00,06:30,72.0,62.0,36.0,C229J,PÁJARA,0.0,1029.3,1025.8,LAS PALMAS,11.7,22.8,20.4,18.1,4.7
15.0,99.0,2024-01-23,09:10,Varias,11.0,1.0,Varias,21:50,08:20,76.0,47.0,28.0,C229J,PÁJARA,0.0,1031.6,1027.4,LAS PALMAS,15.0,23.8,21.8,19.7,5.6
15.0,8.0,2024-01-24,Varias,Varias,10.0,19.0,11:00,22:30,05:10,78.0,46.0,22.0,C229J,PÁJARA,0.0,1031.5,1026.7,LAS PALMAS,16.1,23.1,21.2,19.3,6.4
15.0,7.0,2024-01-25,Varias,Varias,11.0,18.0,23:00,20:00,02:40,81.0,38.0,25.0,C229J,PÁJARA,0.0,1028.2,1023.1,LAS PALMAS,13.9,24.3,21.8,19.2,6.4
15.0,10.0,2024-01-26,04:00,20:10,11.0,19.0,11:20,20:10,07:50,65.0,45.0,24.0,C229J,PÁJARA,0.0,1027.2,1023.2,LAS PALMAS,12.8,24.7,22.4,20.2,4.4
15.0,5.0,2024-01-27,02:00,21:20,11.0,17.0,00:40,18:50,08:00,63.0,45.0,25.0,C229J,PÁJARA,0.0,1024.7,1021.2,LAS PALMAS,13.9,24.3,22.2,20.0,3.3
15.0,99.0,2024-01-28,18:40,01:10,11.0,6.0,02:30,11:50,19:00,75.0,54.0,28.0,C229J,PÁJARA,0.0,1023.5,1019.6,LAS PALMAS,9.7,24.2,21.2,18.3,2.8
15.0,10.0,2024-01-29,Varias,06:50,11.0,6.0,Varias,11:50,23:00,78.0,51.0,25.0,C229J,PÁJARA,0.0,1023.8,1021.5,LAS PALMAS,8.3,25.2,21.6,18.0,2.8
15.0,8.0,2024-01-30,Varias,10:30,11.0,17.0,10:50,11:20,02:30,71.0,35.0,21.0,C229J,PÁJARA,0.0,1024.3,1021.3,LAS PALMAS,8.9,26.0,22.2,18.5,3.3
15.0,7.0,2024-01-31,Varias,Varias,11.0,3.0,23:40,00:50,07:40,43.0,38.0,22.0,C229J,PÁJARA,0.0,1024.5,1021.6,LAS PALMAS,11.4,25.3,23.2,21.0,4.7
15.0,99.0,2024-02-01,Varias,20:50,11.0,0.0,00:50,16:10,08:00,51.0,46.0,34.0,C229J,PÁJARA,0.0,1028.5,1024.0,LAS PALMAS,11.1,24.1,22.1,20.1,4.4
15.0,9.0,2024-02-02,07:30,17:20,11.0,18.0,00:20,17:20,08:00,78.0,47.0,24.0,C229J,PÁJARA,0.0,1027.3,1023.0,LAS PALMAS,10.8,24.4,21.8,19.2,4.4
15.0,8.0,2024-02-03,Varias,21:40,12.0,17.0,03:50,18:00,08:10,83.0,49.0,20.0,C229J,PÁJARA,0.0,1024.9,1022.0,LAS PALMAS,11.7,23.7,21.2,18.6,3.1
15.0,10.0,2024-02-04,02:00,18:30,11.0,4.0,09:30,18:20,11:20,54.0,37.0,19.0,C229J,PÁJARA,0.0,1025.9,1022.4,LAS PALMAS,10.3,24.3,21.9,19.5,3.3
15.0,12.0,2024-02-05,08:30,22:50,11.0,16.0,06:50,17:10,08:00,60.0,51.0,30.0,C229J,PÁJARA,0.0,1028.1,1024.7,LAS PALMAS,12.5,22.9,21.2,19.6,5.3
15.0,10.0,2024-02-06,08:10,18:00,11.0,15.0,12:30,18:10,08:00,70.0,49.0,30.0,C229J,PÁJARA,0.0,1027.2,1024.5,LAS PALMAS,11.1,24.3,21.8,19.2,4.4
15.0,5.0,2024-02-07,20:10,01:10,10.0,18.0,07:10,12:10,06:50,64.0,51.0,33.0,C229J,PÁJARA,0.0,1025.9,1021.5,LAS PALMAS,11.7,23.9,21.7,19.5,3.9
15.0,10.0,2024-02-08,00:20,04:50,0.0,19.0,00:50,13:50,00:10,66.0,43.0,24.0,C229J,PÁJARA,0.0,1022.1,1016.1,LAS PALMAS,7.5,24.1,21.8,19.5,2.5
15.0,31.0,2024-02-09,Varias,03:50,11.0,18.0,23:50,13:50,07:50,85.0,77.0,40.0,C229J,PÁJARA,0.0,1016.6,1013.3,LAS PALMAS,15.0,26.3,22.9,19.5,2.8
15.0,99.0,2024-02-10,04:30,15:00,23.0,6.0,00:40,00:30,05:50,84.0,73.0,65.0,C229J,PÁJARA,0.0,1019.3,1012.8,LAS PALMAS,15.6,23.4,21.8,20.1,2.2
15.0,28.0,2024-02-11,Varias,00:00,22.0,4.0,16:00,14:20,06:50,78.0,75.0,70.0,C229J,PÁJARA,0.0,1020.6,1017.0,LAS PALMAS,6.1,23.3,20.8,18.2,0.6
15.0,10.0,2024-02-12,Varias,10:50,0.0,16.0,13:20,16:20,22:50,78.0,73.0,63.0,C229J,PÁJARA,0.0,1020.5,1016.8,LAS PALMAS,10.0,23.5,21.4,19.2,3.1
15.0,9.0,2024-02-13,Varias,16:30,0.0,19.0,12:10,17:00,00:30,74.0,50.0,31.0,C229J,PÁJARA,0.0,1017.7,1012.8,LAS PALMAS,10.8,27.9,23.8,19.6,3.3
15.0,32.0,2024-02-14,15:40,01:50,24.0,5.0,22:50,10:50,05:00,85.0,63.0,39.0,C229J,PÁJARA,0.0,1018.3,1011.6,LAS PALMAS,11.4,24.6,22.4,20.3,3.9
15.0,2.0,2024-02-15,Varias,00:40,22.0,0.0,00:30,12:20,05:40,82.0,72.0,51.0,C229J,PÁJARA,0.0,1023.9,1018.1,LAS PALMAS,9.4,24.3,22.0,19.8,0.8
15.0,9.0,2024-02-16,Varias,10:20,11.0,5.0,14:40,11:50,23:59,74.0,67.0,55.0,C229J,PÁJARA,0.0,1024.8,1021.6,LAS PALMAS,10.6,24.0,21.5,19.0,1.9
15.0,2.0,2024-02-17,14:40,12:10,0.0,17.0,17:20,16:20,05:10,72.0,63.0,51.0,C229J,PÁJARA,0.0,1024.1,1020.2,LAS PALMAS,12.5,24.6,21.4,18.1,2.2
15.0,3.0,2024-02-18,07:00,15:30,24.0,6.0,08:50,16:10,07:00,72.0,45.0,22.0,C229J,PÁJARA,0.0,1024.8,1019.9,LAS PALMAS,13.6,27.6,23.6,19.6,5.8
15.0,6.0,2024-02-19,04:50,Varias,11.0,5.0,05:20,22:00,05:00,70.0,35.0,24.0,C229J,PÁJARA,0.0,1027.4,1024.2,LAS PALMAS,11.7,26.6,23.2,19.9,4.4
15.0,2.0,2024-02-20,07:40,Varias,11.0,19.0,19:10,00:10,23:59,77.0,72.0,24.0,C229J,PÁJARA,0.0,1026.3,1022.7,LAS PALMAS,9.4,26.0,22.4,18.9,2.8
15.0,29.0,2024-02-21,Varias,17:30,11.0,4.0,17:00,17:40,07:50,82.0,69.0,53.0,C229J,PÁJARA,0.0,1026.5,1022.2,LAS PALMAS,10.3,24.8,21.2,17.5,2.2
